,src,dest
1117,SP1,SAP130
1118,SP1,SAMD4B
1119,SP1,RYR1
1120,SP1,RXRB
1121,SP1,RRBP1
1122,SP1,RRAS
1123,SP1,RPS3A
1124,SP1,RORA
1125,SP1,RNF5P1
1126,SP1,RNF5
1127,SP1,RGS19
1128,SP1,RELA
1129,SP1,REL
1130,SP1,RASSF7
1131,SP1,RASSF2
1132,SP1,RASGRP2
1133,SP1,RALB
1134,SP1,RABGAP1
1135,SP1,RAB4B
1136,SP1,RAB40C
1137,SP1,PTRH1
1138,SP1,PTPN23
1139,SP1,PTK7
1140,SP1,PRR14L
1141,SP1,PROCA1
1142,SP1,PPT2
1143,SP1,PPRC1
1144,SP1,PPP1R3E
1145,SP1,PPP1R3D
1146,SP1,PPM1B
1147,SP1,POU5F1
1148,SP1,PLCD1
1149,SP1,PIM1
1150,SP1,PIGV
1151,SP1,PHLPP1
1152,SP1,PGRMC2
1153,SP1,PFKFB4
1154,SP1,PDGFB
1155,SP1,PDE4DIP
1156,SP1,PCSK4
1157,SP1,PCF11
1158,SP1,PBX2
1159,SP1,PAK4
1160,SP1,PAIP2B
1161,SP1,PABPC1
1162,SP1,OSBP
1163,SP1,NUP98
1164,SP1,NR3C2
1165,SP1,NR1H2
1166,SP1,NOTCH3
1167,SP1,NOL3
1168,SP1,NLK
1169,SP1,NFYC
1170,SP1,NFE2L1
1171,SP1,NFE2
1172,SP1,NDUFAF3
1173,SP1,NDE1
1174,SP1,NCKAP5L
1175,SP1,NAT9
1176,SP1,MYLPF
1177,SP1,MUS81
1178,SP1,MSTO1
1179,SP1,MEX3C
1180,SP1,MEIG1
1181,SP1,MEF2D
1182,SP1,MECP2
1183,SP1,MDC1
1184,SP1,MCTS1
1185,SP1,MBTD1
1186,SP1,MBD6
1187,SP1,MAT2A
1188,SP1,MAST1
1189,SP1,MAPKAPK3
1190,SP1,MAP3K6
1191,SP1,MAP3K11
1192,SP1,MAF1
1193,SP1,LY75
1194,SP1,LRRC8E
1195,SP1,LOC652276
1196,SP1,LGALS12
1197,SP1,LDHB
1198,SP1,LCAT
1199,SP1,KRT19
1200,SP1,KREMEN2
1201,SP1,KLF7
1202,SP1,KLF5
1203,SP1,KIF1C
1204,SP1,KDM3A
1205,SP1,KCTD9
1206,SP1,KCTD21
1207,SP1,KCNH8
1208,SP1,KCND1
1209,SP1,JUND
1210,SP1,JUN
1211,SP1,IVNS1ABP
1212,SP1,ITGB1
1213,SP1,ITGAV
1214,SP1,ITGAM
1215,SP1,IRF5
1216,SP1,IP6K2
1217,SP1,INSR
1218,SP1,ING1
1219,SP1,INCA1
1220,SP1,IGFBP2
1221,SP1,IGF2BP1
1222,SP1,IFNGR1
1223,SP1,IER5L
1224,SP1,IDI1
1225,SP1,IDH1
1226,SP1,ID1
1227,SP1,HTRA2
1228,SP1,HSPA8
1229,SP1,HRAS
1230,SP1,HOXB7
1231,SP1,HNRNPUL1
1232,SP1,HNRNPU
1233,SP1,HES1
1234,SP1,HERPUD2
1235,SP1,HDAC6
1236,SP1,GZF1
1237,SP1,GRM2
1238,SP1,GRK6
1239,SP1,GPT
1240,SP1,GPSM3
1241,SP1,GPR137
1242,SP1,GPC3
1243,SP1,GPANK1
1244,SP1,GGT7
1245,SP1,GGA1
1246,SP1,GEMIN7
1247,SP1,FZD2
1248,SP1,FXR2
1249,SP1,FRYL
1250,SP1,FOSL1
1251,SP1,FNTA
1252,SP1,FLJ90757
1253,SP1,FLII
1254,SP1,FKBP8
1255,SP1,FKBP14
1256,SP1,FDXR
1257,SP1,FBXL19-AS1
1258,SP1,FBXL19
1259,SP1,FASN
1260,SP1,FARP2
1261,SP1,FAM214B
1262,SP1,FAM20B
1263,SP1,EXOC3
1264,SP1,EVI5L
1265,SP1,ERI3
1266,SP1,EPO
1267,SP1,EHMT2
1268,SP1,EGLN2
1269,SP1,EGFL7
1270,SP1,EDA
1271,SP1,DUSP5
1272,SP1,DNPEP
1273,SP1,DNAJC4
1274,SP1,DKKL1
1275,SP1,DHFR
1276,SP1,DDX5
1277,SP1,DDIT4
1278,SP1,DDI2
1279,SP1,DCUN1D4
1280,SP1,DCAF15
1281,SP1,DACT3
1282,SP1,CYP46A1
1283,SP1,CTTNBP2NL
1284,SP1,CTF1
1285,SP1,CTDSP1
1286,SP1,CSRNP1
1287,SP1,CS
1288,SP1,CRTC2
1289,SP1,CRHR1
1290,SP1,CRELD2
1291,SP1,CORO1C
1293,SP1,CHTF8
1294,SP1,CHPF
1295,SP1,CHD6
1296,SP1,CELSR3
1297,SP1,CDKN2D
1298,SP1,CDKN2B
1299,SP1,CDKL3
1300,SP1,CDKL2
1301,SP1,CDK5
1302,SP1,CDK2
1303,SP1,CDH3
1304,SP1,CDC25A
1305,SP1,CD83
1306,SP1,CD3EAP
1307,SP1,CCNT2
1308,SP1,CCND2
1309,SP1,CCL20
1310,SP1,CBX8
1311,SP1,CAMTA1
1312,SP1,CALM3
1313,SP1,CADM1
1314,SP1,C11orf68
1315,SP1,BZW1
1316,SP1,BTK
1317,SP1,BRSK1
1318,SP1,BPNT1
1319,SP1,BMF
1320,SP1,BCL3
1321,SP1,BCAR1
1322,SP1,BAG1
1323,SP1,ATPAF2
1324,SP1,ATF2
1325,SP1,ARVCF
1326,SP1,ARRB2
1327,SP1,ARNTL
1328,SP1,ARID4A
1329,SP1,ARID1A
1330,SP1,ARHGEF19
1331,SP1,ARAP1
1332,SP1,APLP2
1333,SP1,ALKBH7
1334,SP1,AKTIP
1335,SP1,AKT1S1
1336,SP1,AGT
1337,SP1,AGPAT1
1338,SP1,ADK
1339,SP1,ACTR5
1340,SP1,ACO2
1341,SP1,ABCG1
1342,SMAD4,CDKN2B
1343,SMAD4,CDKN1A
1344,SMAD3,MYC
1345,SMAD1,ID3
1346,SMAD1,ID2
1347,RXRA,CPT1A
1348,RXRA,APOA5
1349,RXRA,APOA1
1350,RXRA,ACSL3
1351,RXRA,ACOX1
1352,RORA,ARNTL
1353,REST,ZNF367
1354,REST,ZBTB48
1355,REST,ZBTB4
1356,REST,VIP
1357,REST,VGF
1358,REST,UROD
1359,REST,UCN
1360,REST,TRIQK
1361,REST,TNR
1362,REST,TMEM198
1363,REST,TMEM131
1364,REST,TAOK3
1365,REST,SYT6
1366,REST,SYT4
1367,REST,SYP
1368,REST,STX10
1369,REST,STMN3
1370,REST,STMN2
1371,REST,SOGA3
1372,REST,SNX17
1373,REST,SNAP25
1374,REST,SLC5A1
1375,REST,SLC39A9
1376,REST,SCN2A
1377,REST,SCHIP1
1378,REST,SCAMP5
1379,REST,RUNDC3A
1380,REST,RTN2
1381,REST,RNF41
1382,REST,RIMKLA
1383,REST,RGS20
1384,REST,RDH13
1385,REST,PTPRN
1386,REST,PHYHIPL
1387,REST,PDGFB
1388,REST,PDE2A
1389,REST,PCSK2
1390,REST,PCDHGB8P
1391,REST,PCDHGB7
1392,REST,PCDHGB5
1393,REST,PCDHGB2
1394,REST,PCDHGB1
1395,REST,PCDHGA3
1396,REST,PAQR4
1397,REST,OMG
1398,REST,OGDHL
1399,REST,NXPH1
1400,REST,NRSN1
1401,REST,NPTX2
1402,REST,NPAS4
1403,REST,NEFM
1404,REST,NAV1
1405,REST,MGAT5B
1406,REST,METTL5
1407,REST,MAPT
1408,REST,MAD2L1BP
1409,REST,LRIT2
1410,REST,LIN28A
1411,REST,LGI4
1412,REST,KRT86
1413,REST,KCNH6
1414,REST,KCNH4
1415,REST,JAGN1
1416,REST,IRF9
1417,REST,IQSEC3
1418,REST,IGSF10
1419,REST,HSPA1L
1420,REST,HOXA6
1421,REST,HIC1
1422,REST,HHATL
1423,REST,GRM4
1424,REST,GRIN1
1425,REST,GPS2
1426,REST,GNAS
1427,REST,FAM78A
1428,REST,FAM155B
1429,REST,ENOX1
1430,REST,DNER
1431,REST,DNAJC6
1432,REST,DLGAP3
1433,REST,CTNNA2
1434,REST,CRKL
1435,REST,CPNE4
1436,REST,COL5A3
1437,REST,CLVS1
1438,REST,CLK2
1439,REST,CHRNB2
1440,REST,CHKA
1441,REST,CENPB
1442,REST,CELF6
1443,REST,CELF4
1444,REST,CDK5R1
1445,REST,CCDC97
1446,REST,CARTPT
1447,REST,CALB1
1448,REST,CADPS
1449,REST,CABLES1
1450,REST,BMF
1451,REST,BDNF
1452,REST,ATP6V1B2
1453,REST,ANKS1B
1454,REST,ALKBH6
1455,RELB,CD40
1456,RELA,ZBTB10
1457,RELA,TRAF1
1458,RELA,TNF
1459,RELA,TLCD1
1460,RELA,SORL1
1461,RELA,SOCS3
1462,RELA,SNX20
1463,RELA,SMAD3
1464,RELA,RELB
1465,RELA,ORAI1
1466,RELA,NOS2
1467,RELA,NFKBIZ
1468,RELA,NFKBIB
1469,RELA,NFKBIA
1470,RELA,NFKB1
1471,RELA,NFAT5
1472,RELA,MMP9
1473,RELA,MLLT6
1474,RELA,MAML2
1475,RELA,LTA
1476,RELA,LPXN
1477,RELA,IL6
1478,RELA,IL4I1
1479,RELA,IL1R1
1480,RELA,F3
1481,RELA,EML2
1482,RELA,EBI3
1483,RELA,CXCL3
1484,RELA,CXCL2
1485,RELA,CXCL11
1486,RELA,CXCL10
1487,RELA,CSF3
1488,RELA,CD40
1489,RELA,CCND1
1490,RELA,CCL2
1491,RELA,BIRC3
1492,RELA,BIRC2
1493,RELA,BCL3
1494,RELA,BCL2L1
1495,RELA,BCL2
1496,RELA,ASB2
1497,RELA,ARL6IP5
1498,REL,NFKBIA
1499,REL,ICAM1
1500,REL,CXCL3
1501,REL,CXCL2
1502,REL,CXCL1
1503,REL,CCL2
1504,PPARG,UCP1
1505,PPARG,PCK1
1506,PPARG,CYP27A1
1507,PPARG,CD36
1508,PPARG,ANGPTL4
1509,PPARG,ADIPOQ
1510,PPARD,LPL
1511,PPARD,CPT1B
1512,PPARD,ANGPTL4
1513,PPARA,UCP1
1514,PPARA,LPL
1515,PPARA,HMGCS2
1516,PPARA,FADS2
1517,PPARA,CYP7A1
1518,PPARA,CYP4A11
1519,PPARA,CPT1A
1520,PPARA,APOA1
1521,PPARA,ANGPTL4
1522,PPARA,ACSL1
1523,PPARA,ACOX2
1524,PPARA,ACOX1
1525,POU2F2,REL
1526,POU2F2,PRRC2A
1527,POU2F2,NDUFA4L2
1528,POU2F2,LYN
1529,POU2F2,GADD45A
1530,POU2F1,UROS
1531,POU2F1,TSC22D3
1532,POU2F1,SLC38A6
1534,POU2F1,PRRX1
1535,POU2F1,PRL
1536,POU2F1,MYC
1537,POU2F1,LPL
1538,POU2F1,JAG2
1539,POU2F1,HNF1B
1540,POU2F1,GNRH1
1541,POU2F1,GCM1
1542,POU2F1,GADD45A
1543,POU2F1,ENPP2
1544,POU2F1,CCND1
1545,POU2F1,BFSP2
1546,PAX6,GCK
1547,PAX5,VPS13A
1548,PAX5,SPAG9
1549,PAX5,SEC1
1550,PAX5,RNF13
1551,PAX5,RERE
1552,PAX5,RAB40C
1553,PAX5,PATZ1
1554,PAX5,KLF10
1555,PAX5,IFT74
1556,PAX5,FAM43A
1557,PAX5,EFCAB5
1558,PAX5,DEPDC5
1559,PAX5,CAP1
1560,PAX5,BHLHE40
1561,NFYA,ZSWIM4
1562,NFYA,ZBTB20
1563,NFYA,WDR81
1564,NFYA,WDR63
1565,NFYA,WASF2
1566,NFYA,USP21
1567,NFYA,UBXN11
1568,NFYA,UBE2T
1569,NFYA,UBE2F
1570,NFYA,TTK
1571,NFYA,TTC9C
1572,NFYA,TNRC6B
1573,NFYA,TMEM184C
1574,NFYA,THAP8
1575,NFYA,TAF1C
1576,NFYA,SUDS3
1577,NFYA,STMN4
1578,NFYA,STARD7
1579,NFYA,SMAD2
1580,NFYA,SLC7A8
1581,NFYA,SLC1A5
1582,NFYA,SKA2
1583,NFYA,SIX4
1584,NFYA,SIRT2
1585,NFYA,SETD5
1586,NFYA,SERF2
1587,NFYA,SCFD2
1588,NFYA,RBM4
1589,NFYA,RAB11B
1590,NFYA,PRPF40A
1591,NFYA,PRDM10
1592,NFYA,PRCP
1593,NFYA,PPP1R10
1594,NFYA,PPM1B
1595,NFYA,PHF6
1596,NFYA,PHF5A
1597,NFYA,PER1
1598,NFYA,OSBPL9
1599,NFYA,OS9
1600,NFYA,NUP37
1601,NFYA,NFYA
1602,NFYA,NFATC4
1603,NFYA,MIS12
1604,NFYA,MAPKAPK3
1605,NFYA,MAP3K14
1606,NFYA,LIN52
1607,NFYA,LDB1
1608,NFYA,LCLAT1
1609,NFYA,KDM4A
1610,NFYA,KBTBD8
1611,NFYA,ISL2
1612,NFYA,HSPA1L
1613,NFYA,HSCB
1614,NFYA,HNRNPUL2
1615,NFYA,HMGB3
1616,NFYA,HEY1
1617,NFYA,HCP5
1618,NFYA,GTPBP3
1619,NFYA,GSK3B
1620,NFYA,GCDH
1621,NFYA,GART
1622,NFYA,FDPS
1623,NFYA,EMC6
1624,NFYA,ELMO1
1625,NFYA,COPZ1
1626,NFYA,CKS1B
1627,NFYA,CHAC1
1628,NFYA,CERS6
1629,NFYA,CENPF
1630,NFYA,CDC23
1631,NFYA,CCNF
1632,NFYA,CCDC96
1633,NFYA,CCDC102A
1634,NFYA,CAT
1635,NFYA,CASP2
1636,NFYA,CAND1
1637,NFYA,CAB39L
1638,NFYA,BAHCC1
1639,NFYA,AURKA
1640,NFYA,ATM
1641,NFYA,ATG2A
1642,NFYA,ALDH6A1
1643,NFYA,AGFG2
1644,NFYA,ACTB
1645,NFKB2,VCAM1
1646,NFKB2,TRAF1
1647,NFKB2,TP53
1648,NFKB2,SORL1
1649,NFKB2,RAB35
1650,NFKB2,NOS2
1651,NFKB2,NFKBIZ
1652,NFKB2,NFKBIB
1653,NFKB2,NFKB2
1654,NFKB2,NFKB1
1655,NFKB2,NFAT5
1656,NFKB2,MAML2
1657,NFKB2,LTA
1658,NFKB2,LPXN
1659,NFKB2,IL4I1
1660,NFKB2,EML2
1661,NFKB2,CREB1
1662,NFKB2,BCL2L1
1663,NFKB2,BCL2
1664,NFKB1,ZBTB10
1665,NFKB1,VEGFC
1666,NFKB1,VEGFA
1667,NFKB1,VCAM1
1668,NFKB1,TRAF2
1669,NFKB1,TNF
1670,NFKB1,TLR2
1671,NFKB1,TLCD1
1672,NFKB1,SORL1
1673,NFKB1,SOCS3
1674,NFKB1,SMAD3
1675,NFKB1,SDC4
1676,NFKB1,RIPK2
1677,NFKB1,REV3L
1678,NFKB1,RELB
1679,NFKB1,RAB35
1680,NFKB1,PLAU
1681,NFKB1,ORAI1
1682,NFKB1,NR4A2
1683,NFKB1,NFKBIZ
1684,NFKB1,NFKBIB
1685,NFKB1,NFKBIA
1686,NFKB1,NFKB2
1687,NFKB1,NFKB1
1688,NFKB1,NFAT5
1689,NFKB1,MMP9
1690,NFKB1,MAP3K8
1691,NFKB1,MAML2
1692,NFKB1,LPXN
1693,NFKB1,JUNB
1694,NFKB1,IRF1
1695,NFKB1,IL6
1696,NFKB1,IL4I1
1697,NFKB1,IL1R1
1698,NFKB1,HLA-B
1699,NFKB1,EML2
1700,NFKB1,EBI3
1701,NFKB1,CXCL5
1702,NFKB1,CXCL3
1703,NFKB1,CXCL2
1704,NFKB1,CXCL11
1705,NFKB1,CXCL10
1706,NFKB1,CSF3
1707,NFKB1,CREB1
1708,NFKB1,CD83
1709,NFKB1,CD80
1710,NFKB1,CCND1
1711,NFKB1,CCL2
1712,NFKB1,BIRC3
1713,NFKB1,BIRC2
1714,NFKB1,BCL2L1
1715,NFKB1,BCL2
1716,NFKB1,B2M
1717,NFKB1,ASB2
1718,NFKB1,ARL6IP5
1719,NFIC,GOT1
1720,NFIC,COL1A1
1721,MYC,ZNRF3
1722,MYC,ZNFX1
1723,MYC,ZNF771
1724,MYC,ZNF512
1725,MYC,ZNF503-AS2
1726,MYC,ZNF296
1727,MYC,ZNF292
1728,MYC,ZNF146
1729,MYC,ZIC5
1730,MYC,ZC3HAV1L
1731,MYC,ZBTB49
1732,MYC,ZBTB12
1733,MYC,YWHAH
1734,MYC,YIF1A
1735,MYC,YBX1
1736,MYC,XPO4
1737,MYC,XK
1738,MYC,WRN
1739,MYC,WDR46
1740,MYC,WDR36
1741,MYC,VKORC1L1
1742,MYC,VGF
1743,MYC,VASP
1744,MYC,VAC14
1745,MYC,UXT
1746,MYC,UTP18
1747,MYC,USPL1
1748,MYC,USP36
1749,MYC,USP3
1750,MYC,USP2
1751,MYC,UROD
1752,MYC,UNC93B1
1753,MYC,UHRF1
1754,MYC,UCP3
1755,MYC,UBXN10
1756,MYC,UBN1
1757,MYC,UBE2G2
1758,MYC,UBE2D3
1759,MYC,UBE2C
1760,MYC,UBE2B
1761,MYC,UBAP2L
1762,MYC,TYMP
1763,MYC,TYK2
1764,MYC,TXNDC12
1765,MYC,TXN
1766,MYC,TUBG2
1767,MYC,TUBA4A
1768,MYC,TSPAN4
1769,MYC,TSC2
1770,MYC,TRPM7
1771,MYC,TRMT6
1772,MYC,TRIP13
1773,MYC,TRIM44
1774,MYC,TRAPPC8
1775,MYC,TRAP1
1776,MYC,TPP2
1777,MYC,TOMM5
1778,MYC,TOMM20
1779,MYC,TNXB
1780,MYC,TNPO2
1781,MYC,TNFRSF8
1782,MYC,TMF1
1783,MYC,TMEM127
1784,MYC,TMED10
1785,MYC,TLE3
1786,MYC,TIMM8A
1787,MYC,TIMM50
1788,MYC,THRAP3
1789,MYC,TGS1
1790,MYC,TGFBRAP1
1791,MYC,TFRC
1792,MYC,TERT
1793,MYC,TEF
1794,MYC,TCOF1
1795,MYC,TCIRG1
1796,MYC,TCERG1
1797,MYC,TBL1X
1798,MYC,TBK1
1799,MYC,TATDN2
1800,MYC,TAF6L
1801,MYC,TAF6
1802,MYC,TAF4B
1803,MYC,SYNGAP1
1804,MYC,SYNCRIP
1805,MYC,SYBU
1806,MYC,SURF6
1807,MYC,SUPT5H
1808,MYC,SULT1A3
1809,MYC,SUGP2
1810,MYC,STX10
1811,MYC,STOM
1812,MYC,STMN1
1813,MYC,STK4
1814,MYC,STAT6
1815,MYC,STAT3
1816,MYC,ST6GAL1
1817,MYC,SSB
1818,MYC,SRSF7
1819,MYC,SRSF1
1820,MYC,SRP54
1821,MYC,SRD5A1
1822,MYC,SQSTM1
1823,MYC,SPRYD4
1824,MYC,SPIB
1825,MYC,SOD2
1826,MYC,SOD1
1827,MYC,SNRPA
1828,MYC,SMC3
1829,MYC,SMAD2
1830,MYC,SLC7A5
1831,MYC,SLC7A2
1832,MYC,SLC6A15
1833,MYC,SLC39A7
1834,MYC,SLC39A6
1835,MYC,SLC39A14
1836,MYC,SLC38A9
1837,MYC,SLC2A4
1838,MYC,SLC25A3
1839,MYC,SLC19A1
1840,MYC,SLC16A6
1841,MYC,SIGMAR1
1842,MYC,SIAH2
1843,MYC,SHMT1
1844,MYC,SGPP1
1845,MYC,SFXN2
1846,MYC,SET
1847,MYC,SERPINE2
1848,MYC,SERF2
1849,MYC,SEMA6D
1850,MYC,SEC1
1851,MYC,SDF4
1852,MYC,SCML2
1853,MYC,RSU1
1854,MYC,RPS6KA5
1855,MYC,RPS28
1856,MYC,RPS27A
1857,MYC,RPS12
1858,MYC,RPL32
1859,MYC,RPL19
1860,MYC,RPL13
1861,MYC,RPL10
1862,MYC,RHOG
1863,MYC,RGS16
1864,MYC,RFX5
1865,MYC,REXO2
1866,MYC,REPIN1
1867,MYC,RCOR2
1868,MYC,RCC1
1869,MYC,RBM4
1870,MYC,RBM15B
1871,MYC,RBBP8
1872,MYC,RAPGEF3
1873,MYC,RANBP1
1874,MYC,RAN
1875,MYC,RAD54L
1876,MYC,RABEP1
1877,MYC,RAB3IL1
1878,MYC,RAB3A
1879,MYC,QTRT1
1880,MYC,PYGL
1881,MYC,PYCR1
1882,MYC,PWP1
1883,MYC,PTGES3
1884,MYC,PTGES2
1885,MYC,PTDSS1
1886,MYC,PTBP1
1887,MYC,PSMC4
1888,MYC,PSMA1
1889,MYC,PSEN2
1890,MYC,PRSS21
1891,MYC,PRPSAP1
1892,MYC,PRPS2
1893,MYC,PRELID1
1894,MYC,PRDX3
1895,MYC,PQBP1
1896,MYC,PPRC1
1897,MYC,PPM1A
1898,MYC,PPID
1899,MYC,PPAT
1900,MYC,PPARGC1B
1901,MYC,PPA1
1902,MYC,POLG2
1903,MYC,POLE3
1904,MYC,POLD4
1905,MYC,POGK
1906,MYC,PMS2
1907,MYC,PMS1
1908,MYC,PLXDC1
1909,MYC,PLOD3
1910,MYC,PLEKHN1
1911,MYC,PLCB3
1912,MYC,PLAGL1
1913,MYC,PLA2G12A
1914,MYC,PKN2
1915,MYC,PIEZO1
1916,MYC,PHPT1
1917,MYC,PFN2
1918,MYC,PFKFB4
1919,MYC,PFDN6
1920,MYC,PEX3
1921,MYC,PER1
1922,MYC,PDE2A
1923,MYC,PCID2
1924,MYC,PCF11
1925,MYC,PCBP1
1926,MYC,PAICS
1927,MYC,PA2G4
1928,MYC,OSGEP
1929,MYC,OGT
1930,MYC,ODC1
1931,MYC,OAF
1932,MYC,NXT1
1933,MYC,NUP88
1934,MYC,NUP62
1935,MYC,NTRK1
1936,MYC,NTPCR
1937,MYC,NPW
1938,MYC,NPM3
1939,MYC,NOP56
1940,MYC,NOL6
1941,MYC,NOD1
1942,MYC,NME1
1943,MYC,NLN
1944,MYC,NHLRC1
1945,MYC,NFKBIA
1946,MYC,NFIX
1947,MYC,NFE2L3
1948,MYC,NFAT5
1949,MYC,NEK8
1950,MYC,NDUFS6
1951,MYC,NDUFAF2
1952,MYC,NAT10
1953,MYC,NAP1L1
1954,MYC,NAB2
1955,MYC,NAA15
1956,MYC,N6AMT1
1957,MYC,MXD4
1958,MYC,MTHFD1
1959,MYC,MSL2
1960,MYC,MRPL40
1961,MYC,MPST
1962,MYC,MPHOSPH6
1963,MYC,MON1A
1964,MYC,MNT
1965,MYC,MKLN1
1966,MYC,MFNG
1967,MYC,MEX3C
1968,MYC,MEX3A
1969,MYC,METTL3
1970,MYC,METTL1
1971,MYC,METAP1D
1972,MYC,MET
1973,MYC,MEPCE
1974,MYC,MEN1
1975,MYC,MEF2D
1976,MYC,MDN1
1977,MYC,MDM2
1978,MYC,MCCC2
1979,MYC,MBNL1
1980,MYC,MBLAC2
1981,MYC,MAPRE2
1982,MYC,MAPRE1
1983,MYC,MAP4K5
1984,MYC,MAP4K3
1985,MYC,MAP3K5
1986,MYC,MAN2A2
1987,MYC,M6PR
1988,MYC,LY86
1989,MYC,LTBR
1990,MYC,LSS
1991,MYC,LSM1
1992,MYC,LOC80054
1993,MYC,LOC389791
1994,MYC,LOC256880
1995,MYC,LOC147727
1996,MYC,LINGO1
1997,MYC,LINC00303
1998,MYC,LENG9
1999,MYC,LEF1
2000,MYC,LDHA
2001,MYC,LAMP1
2002,MYC,LAGE3
2003,MYC,KLHL21
2004,MYC,KLF9
2005,MYC,KHK
2006,MYC,KHDRBS1
2007,MYC,KDM4B
2008,MYC,KCNQ5
2009,MYC,KCNH4
2010,MYC,KCNH2
2011,MYC,KANSL1
2012,MYC,JARID2
2013,MYC,IVNS1ABP
2014,MYC,ITGB1
2015,MYC,ISG20
2016,MYC,IRF2
2017,MYC,INSR
2018,MYC,INSM1
2019,MYC,INO80
2020,MYC,ING1
2021,MYC,IMPA2
2022,MYC,ILK
2023,MYC,IL15RA
2024,MYC,IGF2BP1
2025,MYC,IFRD2
2026,MYC,IFI30
2027,MYC,ID2
2028,MYC,ICAM2
2029,MYC,HSPB9
2030,MYC,HSPA8
2031,MYC,HSF2BP
2032,MYC,HSD11B2
2033,MYC,HPS5
2034,MYC,HOXD13
2035,MYC,HOXB3
2036,MYC,HOXA5
2037,MYC,HNRNPH3
2038,MYC,HNRNPA2B1
2039,MYC,HNF1A
2040,MYC,HMMR
2041,MYC,HMGN2
2042,MYC,HMBS
2043,MYC,HIRA
2044,MYC,HIF1A
2045,MYC,HES1
2046,MYC,HERPUD1
2047,MYC,HDAC2
2048,MYC,HBP1
2049,MYC,HADHB
2050,MYC,GYG1
2051,MYC,GTPBP1
2052,MYC,GSTP1
2053,MYC,GPX1
2054,MYC,GNS
2055,MYC,GNL1
2056,MYC,GIT1
2057,MYC,GAS8
2058,MYC,G6PC3
2059,MYC,FZD7
2060,MYC,FUS
2061,MYC,FPGS
2062,MYC,FOXJ3
2063,MYC,FLII
2064,MYC,FKBP11
2065,MYC,FKBP10
2066,MYC,FJX1
2067,MYC,FGF9
2068,MYC,FGF8
2069,MYC,FBXO32
2070,MYC,FBXL19
2071,MYC,FASTK
2072,MYC,FASN
2073,MYC,FAM3C
2074,MYC,FAM214B
2075,MYC,FAM155B
2076,MYC,FADS3
2077,MYC,EXOSC5
2078,MYC,ETS2
2079,MYC,ESRRA
2080,MYC,ESD
2081,MYC,ERCC8
2082,MYC,EPM2A
2083,MYC,EPC1
2084,MYC,EPB42
2085,MYC,EPB41
2086,MYC,ENOPH1
2087,MYC,ENO3
2088,MYC,ENO1
2089,MYC,ELK1
2090,MYC,EIF5A2
2091,MYC,EIF4E
2092,MYC,EIF4A1
2093,MYC,EIF3K
2094,MYC,EIF3H
2095,MYC,EIF3F
2096,MYC,EIF2S3
2097,MYC,EHMT2
2098,MYC,EFTUD2
2099,MYC,EBNA1BP2
2100,MYC,E2F1
2101,MYC,DRAP1
2102,MYC,DPM2
2103,MYC,DPM1
2104,MYC,DPAGT1
2105,MYC,DNMT3A
2106,MYC,DNAJC8
2107,MYC,DNAAF2
2108,MYC,DMTF1
2109,MYC,DLEU2
2110,MYC,DKC1
2111,MYC,DHX40
2112,MYC,DHRS4-AS1
2113,MYC,DERL1
2114,MYC,DDX42
2115,MYC,DDX3X
2116,MYC,DDX18
2117,MYC,DDX1
2118,MYC,DDIT3
2119,MYC,DDB1
2120,MYC,DCK
2121,MYC,DBP
2122,MYC,DBI
2123,MYC,DAZAP1
2124,MYC,CUTA
2125,MYC,CTSF
2126,MYC,CTSC
2127,MYC,CTF1
2128,MYC,CSTF3
2129,MYC,CPSF1
2130,MYC,CPEB4
2131,MYC,CPEB1
2132,MYC,COMTD1
2133,MYC,CNPY2
2134,MYC,CLINT1
2135,MYC,CLCN2
2136,MYC,CITED2
2137,MYC,CHRM1
2138,MYC,CHD3
2139,MYC,CGREF1
2140,MYC,CFDP1
2141,MYC,CENPM
2142,MYC,CELSR3
2143,MYC,CEBPZ
2144,MYC,CEBPA
2145,MYC,CDKL3
2146,MYC,CDK6
2147,MYC,CDK5R1
2148,MYC,CDC16
2149,MYC,CD3EAP
2150,MYC,CD164
2151,MYC,CCNE2
2152,MYC,CCND2
2153,MYC,CCDC78
2154,MYC,CCDC6
2155,MYC,CCDC12
2156,MYC,CCDC116
2157,MYC,CBX8
2158,MYC,CBX3
2159,MYC,CBS
2160,MYC,CATSPERD
2161,MYC,CASP8
2162,MYC,CABLES1
2163,MYC,C9orf43
2164,MYC,C4A
2165,MYC,C2
2166,MYC,C1orf122
2167,MYC,C19orf54
2168,MYC,C12orf66
2169,MYC,C11orf68
2170,MYC,BRIX1
2171,MYC,BRD2
2172,MYC,BRCA2
2173,MYC,BOP1
2174,MYC,BOLA2
2175,MYC,BNIP3L
2176,MYC,BNIP3
2177,MYC,BMP4
2178,MYC,BMI1
2179,MYC,BHLHE40
2180,MYC,BHLHA15
2181,MYC,BEND3
2182,MYC,BCL3
2183,MYC,BCL2
2184,MYC,BCAT1
2185,MYC,BBC3
2186,MYC,B4GALT2
2187,MYC,B3GALT6
2188,MYC,ATXN3
2189,MYC,ATXN10
2190,MYC,ATP6V0B
2191,MYC,ATG5
2192,MYC,ATG14
2193,MYC,ATF7IP
2194,MYC,ATF7
2195,MYC,ATF6
2196,MYC,ATAD3B
2197,MYC,ATAD3A
2198,MYC,ASS1
2199,MYC,ASPHD1
